Test,OS,InstanceType,FeatureRate,Label,Timestamp,Unit,Average,Minimum,Maximum
GeoJSON_WebSocket,Linux,m4.xlarge,3200,CPUUtilization,1720828200.0,Percent,49.754999999999995,49.754999999999995,49.754999999999995
GeoJSON_WebSocket,Linux,m4.xlarge,3200,CPUUtilization,1720827960.0,Percent,49.69917168047199,49.69917168047199,49.69917168047199
GeoJSON_WebSocket,Linux,m4.xlarge,3200,CPUUtilization,1720827720.0,Percent,2.9948502574871254,2.9948502574871254,2.9948502574871254
GeoJSON_WebSocket,Linux,m4.xlarge,3200,CPUUtilization,1720828260.0,Percent,49.78249637493958,49.78249637493958,49.78249637493958
GeoJSON_WebSocket,Linux,m4.xlarge,3200,CPUUtilization,1720827780.0,Percent,36.12166666666667,36.12166666666667,36.12166666666667
GeoJSON_WebSocket,Linux,m4.xlarge,3200,CPUUtilization,1720828020.0,Percent,49.269999999999996,49.269999999999996,49.269999999999996
GeoJSON_WebSocket,Linux,m4.xlarge,3200,CPUUtilization,1720828080.0,Percent,49.557477873893696,49.557477873893696,49.557477873893696
GeoJSON_WebSocket,Linux,m4.xlarge,3200,CPUUtilization,1720827840.0,Percent,49.80332022134809,49.80332022134809,49.80332022134809
GeoJSON_WebSocket,Linux,m4.xlarge,3200,CPUUtilization,1720828140.0,Percent,49.61750637489374,49.61750637489374,49.61750637489374
GeoJSON_WebSocket,Linux,m4.xlarge,3200,CPUUtilization,1720827900.0,Percent,49.625852040731296,49.625852040731296,49.625852040731296
GeoJSON_WebSocket,Linux,m4.xlarge,3200,mem_used_percent,1720828200.0,Percent,58.979372477745535,58.979372477745535,58.979372477745535
GeoJSON_WebSocket,Linux,m4.xlarge,3200,mem_used_percent,1720827960.0,Percent,59.03001299602302,59.03001299602302,59.03001299602302
GeoJSON_WebSocket,Linux,m4.xlarge,3200,mem_used_percent,1720827720.0,Percent,59.11040756700769,59.11040756700769,59.11040756700769
GeoJSON_WebSocket,Linux,m4.xlarge,3200,mem_used_percent,1720828260.0,Percent,58.986188061247425,58.986188061247425,58.986188061247425
GeoJSON_WebSocket,Linux,m4.xlarge,3200,mem_used_percent,1720827780.0,Percent,59.0066836689825,59.0066836689825,59.0066836689825
GeoJSON_WebSocket,Linux,m4.xlarge,3200,mem_used_percent,1720828020.0,Percent,59.03761029519538,59.03761029519538,59.03761029519538
GeoJSON_WebSocket,Linux,m4.xlarge,3200,mem_used_percent,1720828080.0,Percent,59.039418012683335,59.039418012683335,59.039418012683335
GeoJSON_WebSocket,Linux,m4.xlarge,3200,mem_used_percent,1720827840.0,Percent,59.010079246426095,59.010079246426095,59.010079246426095
GeoJSON_WebSocket,Linux,m4.xlarge,3200,mem_used_percent,1720828140.0,Percent,59.02485855832087,59.02485855832087,59.02485855832087
GeoJSON_WebSocket,Linux,m4.xlarge,3200,mem_used_percent,1720827900.0,Percent,59.02405241403571,59.02405241403571,59.02405241403571
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkIn,1720827720.0,Bytes,201987.0,201987.0,201987.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkIn,1720828260.0,Bytes,41520216.0,41520216.0,41520216.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkIn,1720827960.0,Bytes,41174543.0,41174543.0,41174543.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkIn,1720827780.0,Bytes,28476878.0,28476878.0,28476878.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkIn,1720828020.0,Bytes,41735676.0,41735676.0,41735676.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkIn,1720828140.0,Bytes,41485422.0,41485422.0,41485422.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkIn,1720827840.0,Bytes,41660452.0,41660452.0,41660452.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkIn,1720828080.0,Bytes,41562227.0,41562227.0,41562227.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkIn,1720828200.0,Bytes,41028385.0,41028385.0,41028385.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkIn,1720827900.0,Bytes,41688529.0,41688529.0,41688529.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkOut,1720827720.0,Bytes,109406.0,109406.0,109406.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkOut,1720828260.0,Bytes,403956.0,403956.0,403956.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkOut,1720827960.0,Bytes,605938.0,605938.0,605938.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkOut,1720827780.0,Bytes,408652.0,408652.0,408652.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkOut,1720828020.0,Bytes,619623.0,619623.0,619623.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkOut,1720828140.0,Bytes,403625.0,403625.0,403625.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkOut,1720827840.0,Bytes,558900.0,558900.0,558900.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkOut,1720828080.0,Bytes,404420.0,404420.0,404420.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkOut,1720828200.0,Bytes,399511.0,399511.0,399511.0
GeoJSON_WebSocket,Linux,m4.xlarge,3200,NetworkOut,1720827900.0,Bytes,585940.0,585940.0,585940.0
